ID,Title,URL,Is Premium,Acceptance %,Difficulty,Frequency %
69,Sqrt(x),/problems/sqrtx,N,37.1%,Easy,0.57%
71,Simplify Path,/problems/simplify-path,N,39.2%,Medium,68.55%
75,Sort Colors,/problems/sort-colors,N,57.4%,Medium,0.73%
76,Minimum Window Substring,/problems/minimum-window-substring,N,40.7%,Hard,2.93%
78,Subsets,/problems/subsets,N,74.0%,Medium,11.88%
79,Word Search,/problems/word-search,N,39.8%,Medium,8.41%
84,Largest Rectangle in Histogram,/problems/largest-rectangle-in-histogram,N,42.2%,Hard,3.91%
86,Partition List,/problems/partition-list,N,51.4%,Medium,3.53%
88,Merge Sorted Array,/problems/merge-sorted-array,N,45.8%,Easy,12.67%
91,Decode Ways,/problems/decode-ways,N,32.3%,Medium,8.04%
94,Binary Tree Inorder Traversal,/problems/binary-tree-inorder-traversal,N,73.1%,Easy,1.29%
98,Validate Binary Search Tree,/problems/validate-binary-search-tree,N,31.8%,Medium,0.52%
101,Symmetric Tree,/problems/symmetric-tree,N,53.0%,Easy,0.8%
103,Binary Tree Zigzag Level Order Traversal,/problems/binary-tree-zigzag-level-order-traversal,N,55.2%,Medium,8.87%
104,Maximum Depth of Binary Tree,/problems/maximum-depth-of-binary-tree,N,73.2%,Easy,0.51%
114,Flatten Binary Tree to Linked List,/problems/flatten-binary-tree-to-linked-list,N,61.2%,Medium,2.77%
116,Populating Next Right Pointers in Each Node,/problems/populating-next-right-pointers-in-each-node,N,59.5%,Medium,1.89%
117,Populating Next Right Pointers in Each Node II,/problems/populating-next-right-pointers-in-each-node-ii,N,49.8%,Medium,3.86%
121,Best Time to Buy and Sell Stock,/problems/best-time-to-buy-and-sell-stock,N,54.4%,Easy,3.82%
124,Binary Tree Maximum Path Sum,/problems/binary-tree-maximum-path-sum,N,38.5%,Hard,3.07%
125,Valid Palindrome,/problems/valid-palindrome,N,43.7%,Easy,22.48%
126,Word Ladder II,/problems/word-ladder-ii,N,27.6%,Hard,5.66%
128,Longest Consecutive Sequence,/problems/longest-consecutive-sequence,N,48.9%,Medium,4.84%
129,Sum Root to Leaf Numbers,/problems/sum-root-to-leaf-numbers,N,58.8%,Medium,30.27%
133,Clone Graph,/problems/clone-graph,N,50.8%,Medium,15.06%
134,Gas Station,/problems/gas-station,N,45.1%,Medium,2.48%
138,Copy List with Random Pointer,/problems/copy-list-with-random-pointer,N,50.6%,Medium,31.24%
139,Word Break,/problems/word-break,N,45.5%,Medium,11.23%
140,Word Break II,/problems/word-break-ii,N,44.6%,Hard,9.54%
146,LRU Cache,/problems/lru-cache,N,40.5%,Medium,13.03%
150,Evaluate Reverse Polish Notation,/problems/evaluate-reverse-polish-notation,N,44.1%,Medium,1.83%
153,Find Minimum in Rotated Sorted Array,/problems/find-minimum-in-rotated-sorted-array,N,48.5%,Medium,2.03%
162,Find Peak Element,/problems/find-peak-element,N,46.2%,Medium,41.01%
163,Missing Ranges,/problems/missing-ranges,Y,32.0%,Easy,29.23%
167,Two Sum II - Input Array Is Sorted,/problems/two-sum-ii-input-array-is-sorted,N,60.0%,Medium,1.67%
168,Excel Sheet Column Title,/problems/excel-sheet-column-title,N,34.8%,Easy,3.16%
171,Excel Sheet Column Number,/problems/excel-sheet-column-number,N,61.4%,Easy,2.61%
173,Binary Search Tree Iterator,/problems/binary-search-tree-iterator,N,69.2%,Medium,23.02%
189,Rotate Array,/problems/rotate-array,N,39.2%,Medium,0.66%
191,Number of 1 Bits,/problems/number-of-1-bits,N,65.0%,Easy,0.85%
199,Binary Tree Right Side View,/problems/binary-tree-right-side-view,N,61.2%,Medium,40.89%
200,Number of Islands,/problems/number-of-islands,N,56.4%,Medium,9.47%
202,Happy Number,/problems/happy-number,N,54.4%,Easy,1.32%
206,Reverse Linked List,/problems/reverse-linked-list,N,72.5%,Easy,0.3%
207,Course Schedule,/problems/course-schedule,N,45.4%,Medium,5.11%
212,Word Search II,/problems/word-search-ii,N,36.9%,Hard,2.42%
215,Kth Largest Element in an Array,/problems/kth-largest-element-in-an-array,N,65.8%,Medium,54.22%
217,Contains Duplicate,/problems/contains-duplicate,N,61.3%,Easy,1.1%
219,Contains Duplicate II,/problems/contains-duplicate-ii,N,42.3%,Easy,5.9%
226,Invert Binary Tree,/problems/invert-binary-tree,N,73.3%,Easy,0.64%
227,Basic Calculator II,/problems/basic-calculator-ii,N,42.2%,Medium,59.25%
230,Kth Smallest Element in a BST,/problems/kth-smallest-element-in-a-bst,N,69.4%,Medium,2.76%
234,Palindrome Linked List,/problems/palindrome-linked-list,N,49.6%,Easy,0.64%
235,Lowest Common Ancestor of a Binary Search Tree,/problems/lowest-common-ancestor-of-a-binary-search-tree,N,60.3%,Medium,0.97%
236,Lowest Common Ancestor of a Binary Tree,/problems/lowest-common-ancestor-of-a-binary-tree,N,58.1%,Medium,54.79%
238,Product of Array Except Self,/problems/product-of-array-except-self,N,64.7%,Medium,1.39%
239,Sliding Window Maximum,/problems/sliding-window-maximum,N,46.6%,Hard,1.31%
241,Different Ways to Add Parentheses,/problems/different-ways-to-add-parentheses,N,63.3%,Medium,9.44%
249,Group Shifted Strings,/problems/group-shifted-strings,Y,64.3%,Medium,74.43%
253,Meeting Rooms II,/problems/meeting-rooms-ii,Y,50.5%,Medium,10.5%
266,Palindrome Permutation,/problems/palindrome-permutation,Y,65.9%,Easy,14.55%
268,Missing Number,/problems/missing-number,N,61.7%,Easy,0.71%
269,Alien Dictionary,/problems/alien-dictionary,Y,35.3%,Hard,12.52%
270,Closest Binary Search Tree Value,/problems/closest-binary-search-tree-value,Y,54.6%,Easy,20.24%
271,Encode and Decode Strings,/problems/encode-and-decode-strings,Y,41.7%,Medium,20.03%
278,First Bad Version,/problems/first-bad-version,N,43.0%,Easy,2.08%
282,Expression Add Operators,/problems/expression-add-operators,N,39.2%,Hard,10.0%
283,Move Zeroes,/problems/move-zeroes,N,61.4%,Easy,10.52%
286,Walls and Gates,/problems/walls-and-gates,Y,60.3%,Medium,4.66%
297,Serialize and Deserialize Binary Tree,/problems/serialize-and-deserialize-binary-tree,N,55.0%,Hard,5.22%
298,Binary Tree Longest Consecutive Sequence,/problems/binary-tree-longest-consecutive-sequence,Y,52.5%,Medium,20.42%
301,Remove Invalid Parentheses,/problems/remove-invalid-parentheses,N,47.1%,Hard,50.94%
303,Range Sum Query - Immutable,/problems/range-sum-query-immutable,N,58.2%,Easy,3.91%
314,Binary Tree Vertical Order Traversal,/problems/binary-tree-vertical-order-traversal,Y,52.1%,Medium,94.12%
317,Shortest Distance from All Buildings,/problems/shortest-distance-from-all-buildings,Y,42.9%,Hard,10.37%
319,Bulb Switcher,/problems/bulb-switcher,N,48.1%,Medium,10.64%
328,Odd Even Linked List,/problems/odd-even-linked-list,N,60.3%,Medium,2.22%
329,Longest Increasing Path in a Matrix,/problems/longest-increasing-path-in-a-matrix,N,52.2%,Hard,6.13%
334,Increasing Triplet Subsequence,/problems/increasing-triplet-subsequence,N,42.7%,Medium,3.88%
339,Nested List Weight Sum,/problems/nested-list-weight-sum,Y,82.2%,Medium,79.21%
344,Reverse String,/problems/reverse-string,N,76.2%,Easy,0.56%
346,Moving Average from Data Stream,/problems/moving-average-from-data-stream,Y,77.1%,Easy,50.31%
347,Top K Frequent Elements,/problems/top-k-frequent-elements,N,64.8%,Medium,26.52%
350,Intersection of Two Arrays II,/problems/intersection-of-two-arrays-ii,N,55.6%,Easy,2.11%
378,Kth Smallest Element in a Sorted Matrix,/problems/kth-smallest-element-in-a-sorted-matrix,N,61.6%,Medium,12.02%
380,Insert Delete GetRandom O(1),/problems/insert-delete-getrandom-o1,N,52.0%,Medium,2.49%
386,Lexicographical Numbers,/problems/lexicographical-numbers,N,60.7%,Medium,10.92%
398,Random Pick Index,/problems/random-pick-index,N,62.8%,Medium,24.82%
399,Evaluate Division,/problems/evaluate-division,N,59.6%,Medium,5.85%
408,Valid Word Abbreviation,/problems/valid-word-abbreviation,Y,34.8%,Easy,93.2%
415,Add Strings,/problems/add-strings,N,52.6%,Easy,4.95%
416,Partition Equal Subset Sum,/problems/partition-equal-subset-sum,N,46.6%,Medium,29.83%
424,Longest Repeating Character Replacement,/problems/longest-repeating-character-replacement,N,51.5%,Medium,1.24%
442,Find All Duplicates in an Array,/problems/find-all-duplicates-in-an-array,N,73.4%,Medium,2.37%
443,String Compression,/problems/string-compression,N,48.9%,Medium,4.22%
463,Island Perimeter,/problems/island-perimeter,N,69.5%,Easy,11.36%
480,Sliding Window Median,/problems/sliding-window-median,N,41.4%,Hard,19.8%
498,Diagonal Traverse,/problems/diagonal-traverse,N,58.1%,Medium,30.74%
523,Continuous Subarray Sum,/problems/continuous-subarray-sum,N,28.5%,Medium,34.46%
529,Minesweeper,/problems/minesweeper,N,65.5%,Medium,28.29%
540,Single Element in a Sorted Array,/problems/single-element-in-a-sorted-array,N,58.5%,Medium,3.15%
543,Diameter of Binary Tree,/problems/diameter-of-binary-tree,N,56.1%,Easy,23.19%
557,Reverse Words in a String III,/problems/reverse-words-in-a-string-iii,N,81.6%,Easy,3.68%
560,Subarray Sum Equals K,/problems/subarray-sum-equals-k,N,44.0%,Medium,31.31%
583,Delete Operation for Two Strings,/problems/delete-operation-for-two-strings,N,59.4%,Medium,10.85%
595,Big Countries,/problems/big-countries,N,73.3%,Easy,0.73%
605,Can Place Flowers,/problems/can-place-flowers,N,32.9%,Easy,8.29%
623,Add One Row to Tree,/problems/add-one-row-to-tree,N,59.5%,Medium,14.3%
636,Exclusive Time of Functions,/problems/exclusive-time-of-functions,N,61.1%,Medium,45.36%
643,Maximum Average Subarray I,/problems/maximum-average-subarray-i,N,43.8%,Easy,2.61%
647,Palindromic Substrings,/problems/palindromic-substrings,N,66.4%,Medium,5.48%
658,Find K Closest Elements,/problems/find-k-closest-elements,N,46.8%,Medium,9.71%
670,Maximum Swap,/problems/maximum-swap,N,47.9%,Medium,36.29%
674,Longest Continuous Increasing Subsequence,/problems/longest-continuous-increasing-subsequence,N,49.1%,Easy,7.19%
680,Valid Palindrome II,/problems/valid-palindrome-ii,N,39.3%,Easy,78.64%
684,Redundant Connection,/problems/redundant-connection,N,62.0%,Medium,4.14%
689,Maximum Sum of 3 Non-Overlapping Subarrays,/problems/maximum-sum-of-3-non-overlapping-subarrays,N,48.9%,Hard,25.0%
691,Stickers to Spell Word,/problems/stickers-to-spell-word,N,46.3%,Hard,38.29%
692,Top K Frequent Words,/problems/top-k-frequent-words,N,56.9%,Medium,2.71%
695,Max Area of Island,/problems/max-area-of-island,N,71.7%,Medium,8.82%
721,Accounts Merge,/problems/accounts-merge,N,56.4%,Medium,4.29%
724,Find Pivot Index,/problems/find-pivot-index,N,53.4%,Easy,3.97%
733,Flood Fill,/problems/flood-fill,N,60.6%,Easy,1.05%
735,Asteroid Collision,/problems/asteroid-collision,N,44.4%,Medium,6.57%
739,Daily Temperatures,/problems/daily-temperatures,N,66.6%,Medium,6.65%
426,Convert Binary Search Tree to Sorted Doubly Linked List,/problems/convert-binary-search-tree-to-sorted-doubly-linked-list,Y,64.6%,Medium,26.35%
430,Flatten a Multilevel Doubly Linked List,/problems/flatten-a-multilevel-doubly-linked-list,N,59.5%,Medium,4.99%
763,Partition Labels,/problems/partition-labels,N,79.8%,Medium,3.73%
766,Toeplitz Matrix,/problems/toeplitz-matrix,N,68.8%,Easy,24.6%
703,Kth Largest Element in a Stream,/problems/kth-largest-element-in-a-stream,N,55.5%,Easy,3.04%
704,Binary Search,/problems/binary-search,N,55.1%,Easy,0.82%
779,K-th Symbol in Grammar,/problems/k-th-symbol-in-grammar,N,40.9%,Medium,22.95%
785,Is Graph Bipartite?,/problems/is-graph-bipartite,N,52.7%,Medium,3.78%
787,Cheapest Flights Within K Stops,/problems/cheapest-flights-within-k-stops,N,35.9%,Medium,2.59%
791,Custom Sort String,/problems/custom-sort-string,N,69.3%,Medium,56.49%
708,Insert into a Sorted Circular Linked List,/problems/insert-into-a-sorted-circular-linked-list,Y,34.5%,Medium,61.64%
824,Goat Latin,/problems/goat-latin,N,67.8%,Easy,11.52%
825,Friends Of Appropriate Ages,/problems/friends-of-appropriate-ages,N,46.4%,Medium,26.77%
827,Making A Large Island,/problems/making-a-large-island,N,44.7%,Hard,34.26%
489,Robot Room Cleaner,/problems/robot-room-cleaner,Y,76.5%,Hard,24.13%
852,Peak Index in a Mountain Array,/problems/peak-index-in-a-mountain-array,N,69.4%,Medium,2.02%
863,All Nodes Distance K in Binary Tree,/problems/all-nodes-distance-k-in-binary-tree,N,62.1%,Medium,13.59%
875,Koko Eating Bananas,/problems/koko-eating-bananas,N,52.2%,Medium,2.42%
528,Random Pick with Weight,/problems/random-pick-with-weight,N,46.1%,Medium,82.45%
896,Monotonic Array,/problems/monotonic-array,N,58.3%,Easy,16.29%
921,Minimum Add to Make Parentheses Valid,/problems/minimum-add-to-make-parentheses-valid,N,76.2%,Medium,60.62%
938,Range Sum of BST,/problems/range-sum-of-bst,N,85.4%,Easy,47.83%
939,Minimum Area Rectangle,/problems/minimum-area-rectangle,N,53.0%,Medium,13.37%
941,Valid Mountain Array,/problems/valid-mountain-array,N,33.5%,Easy,4.06%
953,Verifying an Alien Dictionary,/problems/verifying-an-alien-dictionary,N,52.7%,Easy,10.32%
958,Check Completeness of a Binary Tree,/problems/check-completeness-of-a-binary-tree,N,53.8%,Medium,22.28%
973,K Closest Points to Origin,/problems/k-closest-points-to-origin,N,65.8%,Medium,37.22%
977,Squares of a Sorted Array,/problems/squares-of-a-sorted-array,N,71.9%,Easy,1.61%
983,Minimum Cost For Tickets,/problems/minimum-cost-for-tickets,N,64.4%,Medium,8.58%
986,Interval List Intersections,/problems/interval-list-intersections,N,71.4%,Medium,5.77%
987,Vertical Order Traversal of a Binary Tree,/problems/vertical-order-traversal-of-a-binary-tree,N,44.7%,Hard,43.87%
1004,Max Consecutive Ones III,/problems/max-consecutive-ones-iii,N,63.4%,Medium,21.05%
1011,Capacity To Ship Packages Within D Days,/problems/capacity-to-ship-packages-within-d-days,N,64.6%,Medium,10.92%
1047,Remove All Adjacent Duplicates In String,/problems/remove-all-adjacent-duplicates-in-string,N,70.4%,Easy,8.22%
1091,Shortest Path in Binary Matrix,/problems/shortest-path-in-binary-matrix,N,44.5%,Medium,56.87%
1216,Valid Palindrome III,/problems/valid-palindrome-iii,Y,50.1%,Hard,62.67%
1108,Defanging an IP Address,/problems/defanging-an-ip-address,N,89.3%,Easy,5.15%
1123,Lowest Common Ancestor of Deepest Leaves,/problems/lowest-common-ancestor-of-deepest-leaves,N,70.6%,Medium,24.47%
1141,User Activity for the Past 30 Days I,/problems/user-activity-for-the-past-30-days-i,N,50.0%,Easy,4.08%
1382,Balance a Binary Search Tree,/problems/balance-a-binary-search-tree,N,80.6%,Medium,11.52%
1192,Critical Connections in a Network,/problems/critical-connections-in-a-network,N,54.5%,Hard,21.47%
1209,Remove All Adjacent Duplicates in String II,/problems/remove-all-adjacent-duplicates-in-string-ii,N,56.0%,Medium,22.49%
1249,Minimum Remove to Make Valid Parentheses,/problems/minimum-remove-to-make-valid-parentheses,N,65.7%,Medium,89.54%
1428,Leftmost Column with at Least a One,/problems/leftmost-column-with-at-least-a-one,Y,53.0%,Medium,40.06%
1281,Subtract the Product and Sum of Digits of an Integer,/problems/subtract-the-product-and-sum-of-digits-of-an-integer,N,86.7%,Easy,1.8%
1340,Jump Game V,/problems/jump-game-v,N,62.5%,Hard,30.03%
1424,Diagonal Traverse II,/problems/diagonal-traverse-ii,N,50.4%,Medium,20.96%
1480,Running Sum of 1d Array,/problems/running-sum-of-1d-array,N,89.3%,Easy,0.7%
1512,Number of Good Pairs,/problems/number-of-good-pairs,N,88.2%,Easy,1.84%
1539,Kth Missing Positive Number,/problems/kth-missing-positive-number,N,55.9%,Easy,16.37%
1570,Dot Product of Two Sparse Vectors,/problems/dot-product-of-two-sparse-vectors,Y,90.3%,Medium,88.32%
1644,Lowest Common Ancestor of a Binary Tree II,/problems/lowest-common-ancestor-of-a-binary-tree-ii,Y,59.3%,Medium,17.33%
1650,Lowest Common Ancestor of a Binary Tree III,/problems/lowest-common-ancestor-of-a-binary-tree-iii,Y,77.3%,Medium,90.69%
1762,Buildings With an Ocean View,/problems/buildings-with-an-ocean-view,Y,79.2%,Medium,100.0%
1859,Sorting the Sentence,/problems/sorting-the-sentence,N,84.4%,Easy,4.69%
1891,Cutting Ribbons,/problems/cutting-ribbons,Y,48.1%,Medium,32.78%
1996,The Number of Weak Characters in the Game,/problems/the-number-of-weak-characters-in-the-game,N,44.0%,Medium,15.08%
2024,Maximize the Confusion of an Exam,/problems/maximize-the-confusion-of-an-exam,N,59.7%,Medium,19.42%
2060,Check if an Original String Exists Given Two Encoded Strings,/problems/check-if-an-original-string-exists-given-two-encoded-strings,N,40.8%,Hard,78.01%
2210,Count Hills and Valleys in an Array,/problems/count-hills-and-valleys-in-an-array,N,58.1%,Easy,16.29%
2235,Add Two Integers,/problems/add-two-integers,N,89.5%,Easy,1.0%
